Orthogroup	Species	Pran	Orthologs
OG0000655	Prbl	Pran.g_01318	Prbl.g_02307
OG0000655	Prac	Pran.g_01318	Prac.g_01450
OG0000655	Praq	Pran.g_01318	Praq.g_01423
OG0000655	Prar	Pran.g_01318	Prar.g_01709
OG0000655	Pray	Pran.g_01318	Pray.g_00373
OG0000655	Praz	Pran.g_01318	Praz.g_01487
OG0000655	Prba	Pran.g_01318	Prba.g_01474
OG0000655	Praa	Pran.g_01318	Praa.g_00829
OG0000655	Prad	Pran.g_01318	Prad.g_01171
OG0000655	Prae	Pran.g_01318	Prae.g_00831
OG0000655	Prag	Pran.g_01318	Prag.g_00831
OG0000655	Prao	Pran.g_01318	Prao.g_00766
OG0000655	Praw	Pran.g_01318	Praw.g_01672
OG0000655	Prax	Pran.g_01318	Prax.g_00348
OG0000655	Prbd	Pran.g_01318	Prbd.g_00127
OG0000655	Prbi	Pran.g_01318	Prbi.g_00872
OG0000655	Prav	Pran.g_01318	Prav.g_00422
OG0000655	Pras	Pran.g_01318	Pras.g_01726
OG0000655	Prau	Pran.g_01318	Prau.g_00879
OG0000655	Prai	Pran.g_01318	Prai.g_00822
OG0000655	Prab	Pran.g_01318	Prab.g_00865
OG0000656	Praj	Pran.g_01315	Praj.g_00799
OG0000656	Prbc	Pran.g_01315	Prbc.g_01888
OG0000656	Prbb	Pran.g_01315	Prbb.g_00813
OG0000656	Prbm	Pran.g_01315	Prbm.g_00844
OG0000656	Pral	Pran.g_01315	Pral.g_01517
OG0000656	Prat	Pran.g_01315	Prat.g_01008
OG0000656	Prak	Pran.g_01315	Prak.g_00874
OG0000656	Prap	Pran.g_01315	Prap.g_00754
OG0000656	Prbe	Pran.g_01315	Prbe.g_01251
OG0000656	Prbf	Pran.g_01315	Prbf.g_01216
OG0000656	Prbg	Pran.g_01315	Prbg.g_01188
OG0000656	Prbn	Pran.g_01315	Prbn.g_01517
OG0000656	Pram	Pran.g_01315	Pram.g_00838
OG0000656	Prbh	Pran.g_01315	Prbh.g_00982
OG0000656	Prbj	Pran.g_01315	Prbj.g_02443
OG0000656	Prbk	Pran.g_01315	Prbk.g_02499
OG0000656	Prbl	Pran.g_01315	Prbl.g_02304
OG0000656	Praf	Pran.g_01315	Praf.g_01562
OG0000656	Prah	Pran.g_01315	Prah.g_00635
OG0000656	Syae	Pran.g_01315	Syae.g_00488
OG0000656	Syai	Pran.g_01315	Syai.g_01373
OG0000656	Syaf	Pran.g_01315	Syaf.g_02016
OG0000656	Syam	Pran.g_01315	Syam.g_01258
OG0000656	Syaa	Pran.g_01315	Syaa.g_01202
OG0000656	Syac	Pran.g_01315	Syac.g_01308
OG0000656	Syah	Pran.g_01315	Syah.g_01746
OG0000656	Syap	Pran.g_01315	Syap.g_02706
OG0000656	Syat	Pran.g_01315	Syat.g_00518
OG0000656	Syas	Pran.g_01315	Syas.g_00565
OG0000656	Syar	Pran.g_01315	Syar.g_02479
OG0000656	Syan	Pran.g_01315	Syan.g_00656
OG0000656	Syao	Pran.g_01315	Syao.g_00789
OG0000656	Syag	Pran.g_01315	Syag.g_00705
OG0000656	Syaq	Pran.g_01315	Syaq.g_02372
OG0000656	Syak	Pran.g_01315	Syak.g_00621
OG0000656	Syab	Pran.g_01315	Syab.g_01695
OG0000656	Syal	Pran.g_01315	Syal.g_02449
OG0000656	Syad	Pran.g_01315	Syad.g_01845
OG0000656	Syaj	Pran.g_01315	Syaj.g_00986
OG0000656	Pras	Pran.g_01315	Pras.g_01729
OG0000656	Prau	Pran.g_01315	Prau.g_00882
OG0000656	Praa	Pran.g_01315	Praa.g_00832
OG0000656	Prbi	Pran.g_01315	Prbi.g_00875
OG0000656	Prax	Pran.g_01315	Prax.g_00345
OG0000656	Prac	Pran.g_01315	Prac.g_01447
OG0000656	Praq	Pran.g_01315	Praq.g_01426
OG0000656	Prar	Pran.g_01315	Prar.g_01712
OG0000656	Prae	Pran.g_01315	Prae.g_00834
OG0000656	Prad	Pran.g_01315	Prad.g_01174
OG0000656	Prao	Pran.g_01315	Prao.g_00769
OG0000656	Prag	Pran.g_01315	Prag.g_00834
OG0000656	Praw	Pran.g_01315	Praw.g_01669
OG0000656	Prav	Pran.g_01315	Prav.g_00425
OG0000656	Pray	Pran.g_01315	Pray.g_00376
OG0000656	Praz	Pran.g_01315	Praz.g_01484
OG0000656	Prba	Pran.g_01315	Prba.g_01471
OG0000656	Prbd	Pran.g_01315	Prbd.g_00130
OG0000656	Prai	Pran.g_01315	Prai.g_00819
OG0000656	Prab	Pran.g_01315	Prab.g_00868
OG0000657	Pral	Pran.g_01308	Pral.g_01524
OG0000657	Prbm	Pran.g_01308	Prbm.g_00850
OG0000657	Praj	Pran.g_01308	Praj.g_00806
OG0000657	Prbc	Pran.g_01308	Prbc.g_01895
OG0000657	Prbb	Pran.g_01308	Prbb.g_00819
OG0000657	Praf	Pran.g_01308	Praf.g_01592
OG0000657	Prah	Pran.g_01308	Prah.g_00603
OG0000657	Prbj	Pran.g_01308	Prbj.g_02476
OG0000657	Prbk	Pran.g_01308	Prbk.g_02532
OG0000657	Prbl	Pran.g_01308	Prbl.g_01540
OG0000657	Syab	Pran.g_01308	Syab.g_01706
OG0000657	Syal	Pran.g_01308	Syal.g_02460
OG0000657	Syag	Pran.g_01308	Syag.g_00719
OG0000657	Syaq	Pran.g_01308	Syaq.g_02382
OG0000657	Syak	Pran.g_01308	Syak.g_00609
OG0000657	Syan	Pran.g_01308	Syan.g_00375
OG0000657	Syao	Pran.g_01308	Syao.g_00435
OG0000657	Syar	Pran.g_01308	Syar.g_01812
OG0000657	Syat	Pran.g_01308	Syat.g_00720
OG0000657	Syap	Pran.g_01308	Syap.g_01845
OG0000657	Syas	Pran.g_01308	Syas.g_00232
OG0000657	Syaa	Pran.g_01308	Syaa.g_00838
OG0000657	Syad	Pran.g_01308	Syad.g_01240
OG0000657	Syaj	Pran.g_01308	Syaj.g_00382
OG0000657	Syae	Pran.g_01308	Syae.g_00834
OG0000657	Syac	Pran.g_01308	Syac.g_00846
OG0000657	Syah	Pran.g_01308	Syah.g_02083
OG0000657	Syai	Pran.g_01308	Syai.g_02045
OG0000657	Syaf	Pran.g_01308	Syaf.g_01384
OG0000657	Syam	Pran.g_01308	Syam.g_00739
OG0000657	Prat	Pran.g_01308	Prat.g_01002
OG0000657	Prak	Pran.g_01308	Prak.g_00882
OG0000657	Prap	Pran.g_01308	Prap.g_00746
OG0000657	Prbe	Pran.g_01308	Prbe.g_01259
OG0000657	Prbf	Pran.g_01308	Prbf.g_01208
OG0000657	Prbg	Pran.g_01308	Prbg.g_01196
OG0000657	Prbn	Pran.g_01308	Prbn.g_01509
OG0000657	Pram	Pran.g_01308	Pram.g_00845
OG0000657	Prbh	Pran.g_01308	Prbh.g_00989
OG0000657	Pras	Pran.g_01308	Pras.g_01736
OG0000657	Prau	Pran.g_01308	Prau.g_00889
OG0000657	Prag	Pran.g_01308	Prag.g_00840
OG0000657	Praw	Pran.g_01308	Praw.g_01663
OG0000657	Prac	Pran.g_01308	Prac.g_01440
OG0000657	Praq	Pran.g_01308	Praq.g_01433
OG0000657	Prar	Pran.g_01308	Prar.g_01719
OG0000657	Prav	Pran.g_01308	Prav.g_00432
OG0000657	Prad	Pran.g_01308	Prad.g_01182
OG0000657	Prao	Pran.g_01308	Prao.g_00777
OG0000657	Praa	Pran.g_01308	Praa.g_00840
OG0000657	Prae	Pran.g_01308	Prae.g_00841
OG0000657	Prax	Pran.g_01308	Prax.g_00337
OG0000657	Pray	Pran.g_01308	Pray.g_00384
OG0000657	Praz	Pran.g_01308	Praz.g_01476
OG0000657	Prba	Pran.g_01308	Prba.g_01463
OG0000657	Prbd	Pran.g_01308	Prbd.g_00138
OG0000657	Prbi	Pran.g_01308	Prbi.g_00883
OG0000657	Prai	Pran.g_01308	Prai.g_00811
OG0000657	Prab	Pran.g_01308	Prab.g_00875
OG0000658	Prbm	Pran.g_01307	Prbm.g_00852
OG0000658	Prbb	Pran.g_01307	Prbb.g_00821
OG0000658	Praj	Pran.g_01307	Praj.g_00808
OG0000658	Prbc	Pran.g_01307	Prbc.g_01897
OG0000658	Prbj	Pran.g_01307	Prbj.g_02478
OG0000658	Prbk	Pran.g_01307	Prbk.g_02534
OG0000658	Prbl	Pran.g_01307	Prbl.g_01542
OG0000658	Praf	Pran.g_01307	Praf.g_01594
OG0000658	Prah	Pran.g_01307	Prah.g_00601
OG0000658	Syac	Pran.g_01307	Syac.g_00842
OG0000658	Syah	Pran.g_01307	Syah.g_02086
OG0000658	Syae	Pran.g_01307	Syae.g_00837
OG0000658	Syaa	Pran.g_01307	Syaa.g_00836
OG0000658	Syad	Pran.g_01307	Syad.g_01231
OG0000658	Syaj	Pran.g_01307	Syaj.g_00379
OG0000658	Syaf	Pran.g_01307	Syaf.g_01381
OG0000658	Syag	Pran.g_01307	Syag.g_00721
OG0000658	Syas	Pran.g_01307	Syas.g_00235
OG0000658	Syap	Pran.g_01307	Syap.g_01841
OG0000658	Syan	Pran.g_01307	Syan.g_00378
OG0000658	Syao	Pran.g_01307	Syao.g_00560
OG0000658	Syai	Pran.g_01307	Syai.g_02049
OG0000658	Syam	Pran.g_01307	Syam.g_00735
OG0000658	Syar	Pran.g_01307	Syar.g_01815
OG0000658	Syat	Pran.g_01307	Syat.g_00723
OG0000658	Syaq	Pran.g_01307	Syaq.g_02385
OG0000658	Syak	Pran.g_01307	Syak.g_00606
OG0000658	Syab	Pran.g_01307	Syab.g_01710
OG0000658	Syal	Pran.g_01307	Syal.g_02465
OG0000658	Prak	Pran.g_01307	Prak.g_00884
OG0000658	Prap	Pran.g_01307	Prap.g_00744
OG0000658	Prbe	Pran.g_01307	Prbe.g_01261
OG0000658	Prbf	Pran.g_01307	Prbf.g_01206
OG0000658	Prbg	Pran.g_01307	Prbg.g_01198
OG0000658	Prbn	Pran.g_01307	Prbn.g_01507
OG0000658	Pram	Pran.g_01307	Pram.g_00847
OG0000658	Prbh	Pran.g_01307	Prbh.g_00991
OG0000658	Pral	Pran.g_01307	Pral.g_01525
OG0000658	Prat	Pran.g_01307	Prat.g_01001
OG0000658	Prau	Pran.g_01307	Prau.g_00890
OG0000658	Praa	Pran.g_01307	Praa.g_00841
OG0000658	Prae	Pran.g_01307	Prae.g_00842
OG0000658	Prbd	Pran.g_01307	Prbd.g_00139
OG0000658	Prax	Pran.g_01307	Prax.g_00336
OG0000658	Prao	Pran.g_01307	Prao.g_00778
OG0000658	Pray	Pran.g_01307	Pray.g_00385
OG0000658	Praz	Pran.g_01307	Praz.g_01475
OG0000658	Prba	Pran.g_01307	Prba.g_01462
OG0000658	Prbi	Pran.g_01307	Prbi.g_00884
OG0000658	Prad	Pran.g_01307	Prad.g_01183
OG0000658	Prav	Pran.g_01307	Prav.g_00433
OG0000658	Prag	Pran.g_01307	Prag.g_00841
OG0000658	Praw	Pran.g_01307	Praw.g_01662
OG0000658	Pras	Pran.g_01307	Pras.g_01737
OG0000658	Prac	Pran.g_01307	Prac.g_01439
OG0000658	Praq	Pran.g_01307	Praq.g_01434
OG0000658	Prar	Pran.g_01307	Prar.g_01720
OG0000658	Prai	Pran.g_01307	Prai.g_00810
OG0000658	Prab	Pran.g_01307	Prab.g_00876
OG0000659	Prbc	Pran.g_01306	Prbc.g_01898
OG0000659	Praj	Pran.g_01306	Praj.g_00809
OG0000659	Prbb	Pran.g_01306	Prbb.g_00822
OG0000659	Prbm	Pran.g_01306	Prbm.g_00853
OG0000659	Pral	Pran.g_01306	Pral.g_01526
OG0000659	Prat	Pran.g_01306	Prat.g_01000
OG0000659	Prak	Pran.g_01306	Prak.g_00885
OG0000659	Prap	Pran.g_01306	Prap.g_00743
OG0000659	Prbe	Pran.g_01306	Prbe.g_01262
OG0000659	Prbf	Pran.g_01306	Prbf.g_01205
OG0000659	Prbg	Pran.g_01306	Prbg.g_01199
OG0000659	Prbn	Pran.g_01306	Prbn.g_01506
OG0000659	Pram	Pran.g_01306	Pram.g_00848
OG0000659	Prbh	Pran.g_01306	Prbh.g_00992
OG0000659	Prbj	Pran.g_01306	Prbj.g_02479
OG0000659	Prbk	Pran.g_01306	Prbk.g_02535
OG0000659	Prbl	Pran.g_01306	Prbl.g_01543
OG0000659	Praf	Pran.g_01306	Praf.g_01595
OG0000659	Prah	Pran.g_01306	Prah.g_00600
OG0000659	Syar	Pran.g_01306	Syar.g_01816
OG0000659	Syas	Pran.g_01306	Syas.g_00236
OG0000659	Syap	Pran.g_01306	Syap.g_01840
OG0000659	Syan	Pran.g_01306	Syan.g_00379
OG0000659	Syao	Pran.g_01306	Syao.g_00559
OG0000659	Syat	Pran.g_01306	Syat.g_00724
OG0000659	Syaq	Pran.g_01306	Syaq.g_02386
OG0000659	Syab	Pran.g_01306	Syab.g_01711
OG0000659	Syal	Pran.g_01306	Syal.g_02466
OG0000659	Syag	Pran.g_01306	Syag.g_00722
OG0000659	Syak	Pran.g_01306	Syak.g_00605
OG0000659	Syad	Pran.g_01306	Syad.g_01230
OG0000659	Syaj	Pran.g_01306	Syaj.g_00378
OG0000659	Syaa	Pran.g_01306	Syaa.g_00835
OG0000659	Syae	Pran.g_01306	Syae.g_00838
OG0000659	Syac	Pran.g_01306	Syac.g_00841
OG0000659	Syah	Pran.g_01306	Syah.g_02087
OG0000659	Syam	Pran.g_01306	Syam.g_00734
OG0000659	Syai	Pran.g_01306	Syai.g_02050
OG0000659	Syaf	Pran.g_01306	Syaf.g_01380
OG0000659	Prac	Pran.g_01306	Prac.g_01438
OG0000659	Praq	Pran.g_01306	Praq.g_01435
OG0000659	Prar	Pran.g_01306	Prar.g_01721
OG0000659	Prav	Pran.g_01306	Prav.g_00434
OG0000659	Prag	Pran.g_01306	Prag.g_00842
OG0000659	Praw	Pran.g_01306	Praw.g_01661
OG0000659	Prao	Pran.g_01306	Prao.g_00779
OG0000659	Prax	Pran.g_01306	Prax.g_00335
OG0000659	Prbd	Pran.g_01306	Prbd.g_00140
OG0000659	Praa	Pran.g_01306	Praa.g_00842
OG0000659	Pray	Pran.g_01306	Pray.g_00386
OG0000659	Praz	Pran.g_01306	Praz.g_01474
OG0000659	Prba	Pran.g_01306	Prba.g_01461
OG0000659	Prae	Pran.g_01306	Prae.g_00843
OG0000659	Pras	Pran.g_01306	Pras.g_01738
OG0000659	Prau	Pran.g_01306	Prau.g_00891
OG0000659	Prad	Pran.g_01306	Prad.g_01184
OG0000659	Prbi	Pran.g_01306	Prbi.g_00885
OG0000659	Prai	Pran.g_01306	Prai.g_00809
OG0000659	Prab	Pran.g_01306	Prab.g_00877
OG0000660	Prak	Pran.g_01302	Prak.g_00889
OG0000660	Prap	Pran.g_01302	Prap.g_00739
OG0000660	Prbe	Pran.g_01302	Prbe.g_01266
OG0000660	Prbf	Pran.g_01302	Prbf.g_01201
OG0000660	Prbg	Pran.g_01302	Prbg.g_01203
OG0000660	Prbn	Pran.g_01302	Prbn.g_01502
OG0000660	Pram	Pran.g_01302	Pram.g_00852
OG0000660	Prbh	Pran.g_01302	Prbh.g_00996
OG0000660	Pral	Pran.g_01302	Pral.g_01530
OG0000660	Prat	Pran.g_01302	Prat.g_00996
OG0000660	Prbc	Pran.g_01302	Prbc.g_01903
OG0000660	Prbm	Pran.g_01302	Prbm.g_00857
OG0000660	Praj	Pran.g_01302	Praj.g_00814
OG0000660	Prbb	Pran.g_01302	Prbb.g_00827
OG0000660	Praf	Pran.g_01302	Praf.g_01599
OG0000660	Prbj	Pran.g_01302	Prbj.g_02483
OG0000660	Prbk	Pran.g_01302	Prbk.g_02539
OG0000660	Prbl	Pran.g_01302	Prbl.g_01547
OG0000660	Prah	Pran.g_01302	Prah.g_00596
OG0000660	Syaa	Pran.g_01302	Syaa.g_00831
OG0000660	Syad	Pran.g_01302	Syad.g_01226
OG0000660	Syaj	Pran.g_01302	Syaj.g_00374
OG0000660	Syae	Pran.g_01302	Syae.g_00842
OG0000660	Syac	Pran.g_01302	Syac.g_00837
OG0000660	Syah	Pran.g_01302	Syah.g_02091
OG0000660	Syaf	Pran.g_01302	Syaf.g_01376
OG0000660	Syai	Pran.g_01302	Syai.g_02054
OG0000660	Syam	Pran.g_01302	Syam.g_00730
OG0000660	Syaq	Pran.g_01302	Syaq.g_02390
OG0000660	Syag	Pran.g_01302	Syag.g_00726
OG0000660	Syas	Pran.g_01302	Syas.g_00240
OG0000660	Syat	Pran.g_01302	Syat.g_00740
OG0000660	Syap	Pran.g_01302	Syap.g_01835
OG0000660	Syar	Pran.g_01302	Syar.g_01820
OG0000660	Syan	Pran.g_01302	Syan.g_00383
OG0000660	Syao	Pran.g_01302	Syao.g_00555
OG0000660	Syak	Pran.g_01302	Syak.g_00601
OG0000660	Syab	Pran.g_01302	Syab.g_01715
OG0000660	Syal	Pran.g_01302	Syal.g_02470
OG0000660	Prac	Pran.g_01302	Prac.g_01434
OG0000660	Praq	Pran.g_01302	Praq.g_01439
OG0000660	Prar	Pran.g_01302	Prar.g_01725
OG0000660	Prag	Pran.g_01302	Prag.g_00846
OG0000660	Praw	Pran.g_01302	Praw.g_01657
OG0000660	Prav	Pran.g_01302	Prav.g_00438
OG0000660	Pray	Pran.g_01302	Pray.g_00390
OG0000660	Praz	Pran.g_01302	Praz.g_01470
OG0000660	Prba	Pran.g_01302	Prba.g_01457
OG0000660	Pras	Pran.g_01302	Pras.g_01742
OG0000660	Prao	Pran.g_01302	Prao.g_00783
OG0000660	Prbd	Pran.g_01302	Prbd.g_00144
OG0000660	Prad	Pran.g_01302	Prad.g_00306
OG0000660	Praa	Pran.g_01302	Praa.g_00846
OG0000660	Prbi	Pran.g_01302	Prbi.g_00889
OG0000660	Prae	Pran.g_01302	Prae.g_00847
OG0000660	Prau	Pran.g_01302	Prau.g_00895
OG0000660	Prax	Pran.g_01302	Prax.g_00331
OG0000660	Prai	Pran.g_01302	Prai.g_00805
OG0000660	Prab	Pran.g_01302	Prab.g_00881
OG0000661	Pral	Pran.g_01300	Pral.g_01532
OG0000661	Prak	Pran.g_01300	Prak.g_00891
OG0000661	Prap	Pran.g_01300	Prap.g_00737
OG0000661	Prbe	Pran.g_01300	Prbe.g_01268
OG0000661	Prbf	Pran.g_01300	Prbf.g_01199
OG0000661	Prbg	Pran.g_01300	Prbg.g_01205
OG0000661	Prbn	Pran.g_01300	Prbn.g_01500
OG0000661	Pram	Pran.g_01300	Pram.g_00854
OG0000661	Prbh	Pran.g_01300	Prbh.g_00998
OG0000661	Syak	Pran.g_01300	Syak.g_00599
OG0000661	Syab	Pran.g_01300	Syab.g_01717
OG0000661	Syal	Pran.g_01300	Syal.g_02472
OG0000661	Syaq	Pran.g_01300	Syaq.g_02392
OG0000661	Syag	Pran.g_01300	Syag.g_00728
OG0000661	Syaa	Pran.g_01300	Syaa.g_00829
OG0000661	Syae	Pran.g_01300	Syae.g_00844
OG0000661	Syac	Pran.g_01300	Syac.g_00835
OG0000661	Syah	Pran.g_01300	Syah.g_02093
OG0000661	Syar	Pran.g_01300	Syar.g_03175, Syar.g_01822
OG0000661	Syaf	Pran.g_01300	Syaf.g_01374
OG0000661	Syai	Pran.g_01300	Syai.g_02056
OG0000661	Syam	Pran.g_01300	Syam.g_00728
OG0000661	Syas	Pran.g_01300	Syas.g_00242
OG0000661	Syat	Pran.g_01300	Syat.g_00742
OG0000661	Syan	Pran.g_01300	Syan.g_00385
OG0000661	Syao	Pran.g_01300	Syao.g_00553
OG0000661	Syad	Pran.g_01300	Syad.g_01224
OG0000661	Syaj	Pran.g_01300	Syaj.g_00372
OG0000661	Praf	Pran.g_01300	Praf.g_01601
OG0000661	Prbj	Pran.g_01300	Prbj.g_02485
OG0000661	Prbk	Pran.g_01300	Prbk.g_02541
OG0000661	Prbl	Pran.g_01300	Prbl.g_01549
OG0000661	Prah	Pran.g_01300	Prah.g_00594
OG0000661	Prbm	Pran.g_01300	Prbm.g_00859
OG0000661	Prbc	Pran.g_01300	Prbc.g_01905
OG0000661	Praj	Pran.g_01300	Praj.g_00816
OG0000661	Prbb	Pran.g_01300	Prbb.g_00829
OG0000661	Prat	Pran.g_01300	Prat.g_00994
OG0000661	Prac	Pran.g_01300	Prac.g_01432
OG0000661	Praq	Pran.g_01300	Praq.g_01441
OG0000661	Prar	Pran.g_01300	Prar.g_01727
OG0000661	Prag	Pran.g_01300	Prag.g_00848
OG0000661	Praw	Pran.g_01300	Praw.g_01655
OG0000661	Prae	Pran.g_01300	Prae.g_00849
OG0000661	Prau	Pran.g_01300	Prau.g_00897
OG0000661	Prad	Pran.g_01300	Prad.g_00304
OG0000661	Pray	Pran.g_01300	Pray.g_00392
OG0000661	Praz	Pran.g_01300	Praz.g_01468
OG0000661	Prba	Pran.g_01300	Prba.g_01455
OG0000661	Prao	Pran.g_01300	Prao.g_00785
OG0000661	Prav	Pran.g_01300	Prav.g_00440
OG0000661	Pras	Pran.g_01300	Pras.g_01744
OG0000661	Prbi	Pran.g_01300	Prbi.g_00891
OG0000661	Prbd	Pran.g_01300	Prbd.g_00146
OG0000661	Praa	Pran.g_01300	Praa.g_00848
OG0000661	Prax	Pran.g_01300	Prax.g_00329
OG0000661	Prai	Pran.g_01300	Prai.g_00803
OG0000661	Prab	Pran.g_01300	Prab.g_00883
OG0000662	Prbj	Pran.g_01298	Prbj.g_02487
OG0000662	Prbk	Pran.g_01298	Prbk.g_02543
OG0000662	Prbl	Pran.g_01298	Prbl.g_01551
OG0000662	Praf	Pran.g_01298	Praf.g_01603
OG0000662	Prah	Pran.g_01298	Prah.g_00592
OG0000662	Syad	Pran.g_01298	Syad.g_01222
OG0000662	Syaj	Pran.g_01298	Syaj.g_00370
OG0000662	Syae	Pran.g_01298	Syae.g_00846
OG0000662	Syaa	Pran.g_01298	Syaa.g_00827
OG0000662	Syac	Pran.g_01298	Syac.g_00833
OG0000662	Syah	Pran.g_01298	Syah.g_02095
OG0000662	Syaf	Pran.g_01298	Syaf.g_01372
OG0000662	Syai	Pran.g_01298	Syai.g_02058
OG0000662	Syam	Pran.g_01298	Syam.g_00726
OG0000662	Syak	Pran.g_01298	Syak.g_00597
OG0000662	Syab	Pran.g_01298	Syab.g_01719
OG0000662	Syal	Pran.g_01298	Syal.g_02474
OG0000662	Syaq	Pran.g_01298	Syaq.g_02394
OG0000662	Syag	Pran.g_01298	Syag.g_00730
OG0000662	Syap	Pran.g_01298	Syap.g_00823
OG0000662	Syas	Pran.g_01298	Syas.g_00281
OG0000662	Syat	Pran.g_01298	Syat.g_00746
OG0000662	Syar	Pran.g_01298	Syar.g_01829
OG0000662	Syan	Pran.g_01298	Syan.g_00392
OG0000662	Syao	Pran.g_01298	Syao.g_00535
OG0000662	Prat	Pran.g_01298	Prat.g_00992
OG0000662	Pral	Pran.g_01298	Pral.g_01534
OG0000662	Prak	Pran.g_01298	Prak.g_00893
OG0000662	Prap	Pran.g_01298	Prap.g_00735
OG0000662	Prbe	Pran.g_01298	Prbe.g_01270
OG0000662	Prbf	Pran.g_01298	Prbf.g_01197
OG0000662	Prbg	Pran.g_01298	Prbg.g_01207
OG0000662	Prbn	Pran.g_01298	Prbn.g_01498
OG0000662	Pram	Pran.g_01298	Pram.g_00857
OG0000662	Prbh	Pran.g_01298	Prbh.g_01001
OG0000662	Prbm	Pran.g_01298	Prbm.g_00861
OG0000662	Prbc	Pran.g_01298	Prbc.g_01907
OG0000662	Praj	Pran.g_01298	Praj.g_00818
OG0000662	Prbb	Pran.g_01298	Prbb.g_00831
OG0000662	Prag	Pran.g_01298	Prag.g_00850
OG0000662	Praw	Pran.g_01298	Praw.g_01653
OG0000662	Prav	Pran.g_01298	Prav.g_00442
OG0000662	Pras	Pran.g_01298	Pras.g_01746
OG0000662	Pray	Pran.g_01298	Pray.g_00394
OG0000662	Praz	Pran.g_01298	Praz.g_01466
OG0000662	Prba	Pran.g_01298	Prba.g_01453
OG0000662	Prac	Pran.g_01298	Prac.g_01430
OG0000662	Praq	Pran.g_01298	Praq.g_01443
OG0000662	Prar	Pran.g_01298	Prar.g_01729
OG0000662	Prao	Pran.g_01298	Prao.g_00787
OG0000662	Prad	Pran.g_01298	Prad.g_00302
OG0000662	Prbd	Pran.g_01298	Prbd.g_00148
OG0000662	Prau	Pran.g_01298	Prau.g_00899
OG0000662	Prbi	Pran.g_01298	Prbi.g_00893
OG0000662	Praa	Pran.g_01298	Praa.g_00850
OG0000662	Prae	Pran.g_01298	Prae.g_00851
OG0000662	Prax	Pran.g_01298	Prax.g_00327
OG0000662	Prai	Pran.g_01298	Prai.g_00801
OG0000662	Prab	Pran.g_01298	Prab.g_00885
OG0000663	Prat	Pran.g_01296	Prat.g_00990
OG0000663	Prbm	Pran.g_01296	Prbm.g_00863
OG0000663	Prbc	Pran.g_01296	Prbc.g_01909
OG0000663	Praj	Pran.g_01296	Praj.g_00820
OG0000663	Prbb	Pran.g_01296	Prbb.g_00833
OG0000663	Pral	Pran.g_01296	Pral.g_01536
OG0000663	Prak	Pran.g_01296	Prak.g_00895
OG0000663	Prap	Pran.g_01296	Prap.g_00733
OG0000663	Prbe	Pran.g_01296	Prbe.g_01272
OG0000663	Prbf	Pran.g_01296	Prbf.g_01195
OG0000663	Prbg	Pran.g_01296	Prbg.g_01209
OG0000663	Prbn	Pran.g_01296	Prbn.g_01496
OG0000663	Pram	Pran.g_01296	Pram.g_00859
OG0000663	Prbh	Pran.g_01296	Prbh.g_01003
OG0000663	Syae	Pran.g_01296	Syae.g_00849
OG0000663	Syad	Pran.g_01296	Syad.g_01219
OG0000663	Syaj	Pran.g_01296	Syaj.g_00367
OG0000663	Syaa	Pran.g_01296	Syaa.g_00824
OG0000663	Syac	Pran.g_01296	Syac.g_00830
OG0000663	Syah	Pran.g_01296	Syah.g_02098
OG0000663	Syaf	Pran.g_01296	Syaf.g_01369
OG0000663	Syai	Pran.g_01296	Syai.g_02061
OG0000663	Syam	Pran.g_01296	Syam.g_00723
OG0000663	Prbj	Pran.g_01296	Prbj.g_02490
OG0000663	Prbk	Pran.g_01296	Prbk.g_02546
OG0000663	Prbl	Pran.g_01296	Prbl.g_01554
OG0000663	Praf	Pran.g_01296	Praf.g_01606
OG0000663	Prah	Pran.g_01296	Prah.g_00589
OG0000663	Syar	Pran.g_01296	Syar.g_01832
OG0000663	Syat	Pran.g_01296	Syat.g_00749
OG0000663	Syan	Pran.g_01296	Syan.g_00395
OG0000663	Syao	Pran.g_01296	Syao.g_00532
OG0000663	Syap	Pran.g_01296	Syap.g_00826
OG0000663	Syas	Pran.g_01296	Syas.g_00284
OG0000663	Syag	Pran.g_01296	Syag.g_00733
OG0000663	Syak	Pran.g_01296	Syak.g_00594
OG0000663	Syaq	Pran.g_01296	Syaq.g_02397
OG0000663	Syab	Pran.g_01296	Syab.g_01722
OG0000663	Syal	Pran.g_01296	Syal.g_02477
OG0000663	Prai	Pran.g_01296	Prai.g_00799
OG0000663	Prao	Pran.g_01296	Prao.g_00789
OG0000663	Prbi	Pran.g_01296	Prbi.g_00895
OG0000663	Prad	Pran.g_01296	Prad.g_00300
OG0000663	Prav	Pran.g_01296	Prav.g_00444
OG0000663	Prae	Pran.g_01296	Prae.g_00853
OG0000663	Pray	Pran.g_01296	Pray.g_00396
OG0000663	Praz	Pran.g_01296	Praz.g_01464
OG0000663	Prba	Pran.g_01296	Prba.g_01451
OG0000663	Prax	Pran.g_01296	Prax.g_00325
OG0000663	Praa	Pran.g_01296	Praa.g_00852
OG0000663	Prau	Pran.g_01296	Prau.g_00902
OG0000663	Prbd	Pran.g_01296	Prbd.g_00150
OG0000663	Pras	Pran.g_01296	Pras.g_01748
OG0000663	Prac	Pran.g_01296	Prac.g_01428
OG0000663	Praq	Pran.g_01296	Praq.g_01445
OG0000663	Prar	Pran.g_01296	Prar.g_01731
